K,n,error.osc,error.ssc.ase,error.louvain,error.ssc.A
3,512,0.033203125,0.08203125,0.076171875,0.076171875
3,512,0.037109375,0.080078125,0.078125,0.0546875
3,512,0.05078125,0.02734375,0.0703125,0.064453125
3,512,0.046875,0.052734375,0.076171875,0.041015625
3,512,0.037109375,0.03515625,0.078125,0.041015625
3,512,0.02734375,0.1875,0.068359375,0.072265625
3,512,0.05078125,0.072265625,0.068359375,0.048828125
3,512,0.083984375,0.060546875,0.09765625,0.05078125
3,512,0.041015625,0.046875,0.05078125,0.09765625
3,512,0.03515625,0.087890625,0.07421875,0.048828125
3,512,0.056640625,0.0625,0.080078125,0.0625
3,512,0.033203125,0.04296875,0.103515625,0.0546875
3,512,0.0234375,0.078125,0.072265625,0.068359375
3,512,0.041015625,0.056640625,0.07421875,0.0703125
3,512,0.056640625,0.080078125,0.0859375,0.0625
3,512,0.041015625,0.103515625,0.06640625,0.279296875
3,512,0.0859375,0.1015625,0.103515625,0.025390625
3,512,0.044921875,0.078125,0.09765625,0.0546875
3,512,0.0625,0.09765625,0.072265625,0.048828125
3,512,0.0625,0.078125,0.0703125,0.06640625
3,512,0.068359375,0.06640625,0.08203125,0.056640625
3,512,0.044921875,0.087890625,0.080078125,0.048828125
3,512,0.05078125,0.060546875,0.09765625,0.083984375
3,512,0.06640625,0.095703125,0.091796875,0.06640625
3,512,0.046875,0.09765625,0.083984375,0.07421875
3,512,0.021484375,0.060546875,0.08203125,0.0546875
3,512,0.033203125,0.08203125,0.078125,0.05078125
3,512,0.025390625,0.130859375,0.05078125,0.068359375
3,512,0.021484375,0.08203125,0.087890625,0.212890625
3,512,0.076171875,0.130859375,0.0625,0.23046875
3,512,0.05078125,0.076171875,0.076171875,0.0390625
3,512,0.072265625,0.16015625,0.0859375,0.0390625
3,512,0.05078125,0.1171875,0.060546875,0.03515625
3,512,0.033203125,0.083984375,0.19921875,0.060546875
3,512,0.041015625,0.0625,0.064453125,0.26953125
3,512,0.021484375,0.03515625,0.068359375,0.060546875
3,512,0.029296875,0.080078125,0.068359375,0.044921875
3,512,0.029296875,0.05859375,0.08984375,0.0625
3,256,0.078125,0.15234375,0.08203125,0.1953125
3,256,0.109375,0.09375,0.09765625,0.31640625
3,256,0.0703125,0.15625,0.06640625,0.08984375
3,256,0.10546875,0.09765625,0.0703125,0.2421875
3,256,0.10546875,0.0625,0.109375,0.16015625
3,256,0.16015625,0.12890625,0.125,0.23828125
3,256,0.0625,0.2890625,0.0859375,0.20703125
3,256,0.12890625,0.16796875,0.0859375,0.09375
3,256,0.07421875,0.24609375,0.0859375,0.1328125
3,256,0.08203125,0.1015625,0.08203125,0.19140625
3,256,0.0703125,0.1171875,0.08203125,0.3203125
3,256,0.1484375,0.08984375,0.08203125,0.19921875
3,256,0.04296875,0.1171875,0.03515625,0.09765625
3,256,0.05078125,0.11328125,0.10546875,0.20703125
3,256,0.078125,0.2734375,0.046875,0.17578125
3,256,0.09765625,0.11328125,0.07421875,0.1484375
3,256,0.0625,0.1015625,0.05078125,0.328125
3,256,0.09765625,0.12890625,0.1796875,0.17578125
3,256,0.015625,0.08984375,0.2265625,0.2734375
3,256,0.08203125,0.10546875,0.21875,0.21875
3,256,0.05078125,0.3203125,0.06640625,0.12890625
3,256,0.0625,0.1328125,0.07421875,0.3046875
3,256,0.0625,0.28515625,0.11328125,0.1328125
3,256,0.0546875,0.16015625,0.09375,0.3046875
3,256,0.05859375,0.25390625,0.06640625,0.36328125
3,256,0.046875,0.15234375,0.078125,0.09375
3,256,0.11328125,0.12890625,0.078125,0.16796875
3,256,0.08203125,0.31640625,0.08984375,0.1640625
3,256,0.09375,0.109375,0.1015625,0.296875
3,256,0.05078125,0.1171875,0.0625,0.296875
3,256,0.0390625,0.0859375,0.2109375,0.29296875
3,256,0.09765625,0.234375,0.1015625,0.2109375
3,256,0.08203125,0.109375,0.1015625,0.21484375
3,256,0.1015625,0.09375,0.08984375,0.2109375
3,256,0.0703125,0.2578125,0.08203125,0.2890625
3,256,0.07421875,0.12890625,0.08203125,0.2578125
3,256,0.06640625,0.125,0.078125,0.28125
3,256,0.0859375,0.0546875,0.0703125,0.1640625
3,256,0.08984375,0.09375,0.11328125,0.2265625
3,256,0.06640625,0.09375,0.08203125,0.2734375
3,256,0.09375,0.12109375,0.0703125,0.17578125
3,256,0.1328125,0.0625,0.1015625,0.3046875
3,256,0.12109375,0.11328125,0.1015625,0.3203125
3,256,0.10546875,0.16796875,0.1015625,0.1328125
3,256,0.12890625,0.08203125,0.10546875,0.30859375
3,256,0.08203125,0.13671875,0.05859375,0.23046875
3,256,0.109375,0.09765625,0.07421875,0.2890625
3,256,0.0859375,0.19140625,0.07421875,0.21875
3,256,0.12890625,0.2421875,0.08984375,0.12109375
3,256,0.1796875,0.1875,0.05859375,0.26953125
3,128,0.0546875,0.28125,0.1015625,0.484375
3,128,0.125,0.1875,0.1015625,0.2890625
3,128,0.0703125,0.203125,0.0703125,0.2265625
3,128,0.0625,0.1328125,0.0703125,0.265625
3,128,0.140625,0.265625,0.1875,0.3046875
3,128,0.359375,0.2265625,0.1171875,0.3203125
3,128,0.078125,0.265625,0.0625,0.359375
3,128,0.2265625,0.28125,0.1484375,0.2578125
3,128,0.0703125,0.3125,0.0703125,0.34375
3,128,0.109375,0.2890625,0.0859375,0.421875
3,128,0.140625,0.296875,0.1015625,0.4375
3,128,0.078125,0.3203125,0.1484375,0.265625
3,128,0.0859375,0.125,0.0546875,0.3359375
3,128,0.0859375,0.2578125,0.0625,0.515625
3,128,0.1015625,0.296875,0.046875,0.265625
3,128,0.09375,0.1953125,0.140625,0.328125
3,128,0.1953125,0.15625,0.0859375,0.328125
3,128,0.09375,0.28125,0.0703125,0.5078125
3,128,0.1796875,0.25,0.1015625,0.2890625
3,128,0.03125,0.171875,0.0703125,0.3046875
3,128,0.1640625,0.234375,0.1796875,0.3203125
3,128,0.0703125,0.3125,0.1328125,0.3828125
3,128,0.1640625,0.2578125,0.140625,0.3046875
3,128,0.1015625,0.125,0.0546875,0.3203125
3,128,0.1328125,0.234375,0.0625,0.2578125
3,128,0.1484375,0.1171875,0.140625,0.3671875
3,128,0.0859375,0.1328125,0.09375,0.328125
3,128,0.171875,0.2421875,0.2421875,0.34375
3,128,0.125,0.1796875,0.078125,0.2890625
3,128,0.09375,0.2578125,0.109375,0.328125
3,128,0.2109375,0.1484375,0.1171875,0.3671875
3,128,0.0859375,0.203125,0.0625,0.4609375
3,128,0.0703125,0.2578125,0.1328125,0.28125
3,128,0.390625,0.1015625,0.078125,0.3203125
3,128,0.1328125,0.171875,0.1015625,0.2890625
3,128,0.2421875,0.2578125,0.171875,0.328125
3,128,0.15625,0.125,0.109375,0.4375
3,128,0.265625,0.4375,0.078125,0.4140625
3,128,0.1484375,0.1796875,0.09375,0.4296875
3,128,0.109375,0.28125,0.0703125,0.21875
3,128,0.2265625,0.2578125,0.1640625,0.3125
3,128,0.1953125,0.1171875,0.109375,0.34375
3,128,0.15625,0.2109375,0.046875,0.3671875
3,128,0.265625,0.2734375,0.1328125,0.2421875
3,128,0.09375,0.3828125,0.0859375,0.4765625
3,128,0.09375,0.234375,0.1171875,0.4296875
3,128,0.1875,0.2421875,0.0703125,0.234375
3,128,0.0390625,0.0703125,0.0703125,0.2265625
3,128,0.109375,0.1640625,0.1015625,0.28125
3,128,0.15625,0.3046875,0.21875,0.3203125
2,4096,9.765625e-4,0.191650390625,0.0498046875,0.00244140625
2,4096,2.44140625e-4,0.162841796875,0.053466796875,0.001708984375
2,4096,4.8828125e-4,0.322998046875,0.054931640625,0.001708984375
2,4096,2.44140625e-4,0.260498046875,0.05224609375,0.00244140625
2,4096,0,0.258056640625,0.056396484375,0.001708984375
2,4096,2.44140625e-4,0.300048828125,0.050048828125,0.003662109375
2,4096,0,0.15625,0.048095703125,0.00439453125
2,4096,0,0.33837890625,0.060302734375,0.004150390625
2,4096,2.44140625e-4,0.290283203125,0.057373046875,9.765625e-4
2,4096,4.8828125e-4,0.182373046875,0.05712890625,0.00244140625
2,4096,0,0.327392578125,0.060546875,0.0029296875
2,4096,4.8828125e-4,0.201904296875,0.0595703125,0.00244140625
2,4096,0,0.005859375,0.059814453125,0.00390625
2,4096,0,0.02978515625,0.058349609375,0.003173828125
2,4096,0,0.093505859375,0.062255859375,0.00244140625
2,4096,4.8828125e-4,0.0068359375,0.057373046875,0.003173828125
2,4096,0,0.320556640625,0.053955078125,0.002685546875
2,4096,0,0.338623046875,0.05224609375,0.002685546875
2,4096,2.44140625e-4,0.129638671875,0.060302734375,0.001953125
2,4096,2.44140625e-4,0.22119140625,0.052490234375,0.002197265625
2,4096,0,0.3310546875,0.054931640625,0.002685546875
2,4096,0,0.039306640625,0.0556640625,0.0029296875
2,4096,0,0.349853515625,0.0595703125,0.002685546875
2,4096,2.44140625e-4,0.041259765625,0.056640625,0.002197265625
2,4096,0,0.3251953125,0.057373046875,0.003662109375
2,4096,2.44140625e-4,0.06298828125,0.057373046875,0.004150390625
2,4096,2.44140625e-4,0.207275390625,0.05322265625,0.003173828125
2,4096,2.44140625e-4,0.03271484375,0.0498046875,0.003173828125
2,4096,7.32421875e-4,0.332275390625,0.059326171875,0.003173828125
2,4096,0,0.27197265625,0.0625,0.002685546875
2,4096,2.44140625e-4,0.19287109375,0.056640625,0.002685546875
2,4096,0,0.318603515625,0.05322265625,0.00146484375
2,4096,2.44140625e-4,0.275390625,0.0615234375,0.001953125
2,4096,2.44140625e-4,0.176025390625,0.057861328125,0.00244140625
2,4096,0,0.0478515625,0.059814453125,7.32421875e-4
2,4096,4.8828125e-4,0.00439453125,0.056396484375,0.0029296875
2,4096,2.44140625e-4,0.333740234375,0.050048828125,0.002685546875
2,4096,0,0.011962890625,0.067138671875,0.00390625
2,4096,2.44140625e-4,0.029296875,0.0546875,0.00244140625
2,4096,2.44140625e-4,0.010986328125,0.058349609375,0.001220703125
2,4096,2.44140625e-4,0.008544921875,0.052734375,0.005126953125
2,4096,2.44140625e-4,0.247802734375,0.054931640625,0.00244140625
2,4096,0,0.173583984375,0.052978515625,0.0029296875
2,4096,0,0.24169921875,0.057373046875,0.00244140625
2,4096,0,0.289794921875,0.052734375,0.001708984375
2,4096,0,0.327392578125,0.057373046875,0.00244140625
2,4096,2.44140625e-4,0.26953125,0.04736328125,0.002685546875
2,4096,0,0.067626953125,0.060302734375,0.0029296875
2,4096,0,0.282958984375,0.056396484375,0.00244140625
2,4096,2.44140625e-4,0.198486328125,0.062744140625,0.00244140625
2,2048,0,0.0576171875,0.06005859375,0.00244140625
2,2048,0.00146484375,0.01904296875,0.052734375,0.00537109375
2,2048,9.765625e-4,0.19970703125,0.05517578125,0.0068359375
2,2048,9.765625e-4,0.16015625,0.05908203125,0.00732421875
2,2048,9.765625e-4,0.3330078125,0.0537109375,0.00927734375
2,2048,9.765625e-4,0.3212890625,0.06103515625,0.0048828125
2,2048,9.765625e-4,0.33740234375,0.048828125,0.0087890625
2,2048,0,0.28466796875,0.0556640625,0.005859375
2,2048,4.8828125e-4,0.24462890625,0.0615234375,0.0029296875
2,2048,9.765625e-4,0.24169921875,0.05908203125,0.005859375
2,2048,0,0.3271484375,0.05712890625,0.0048828125
2,2048,9.765625e-4,0.234375,0.05908203125,0.00634765625
2,2048,4.8828125e-4,0.31982421875,0.0673828125,0.0107421875
2,2048,4.8828125e-4,0.2548828125,0.04833984375,0.005859375
2,2048,4.8828125e-4,0.1533203125,0.05224609375,0.00439453125
2,2048,0.00634765625,0.3251953125,0.0498046875,0.00830078125
2,2048,0.001953125,0.31494140625,0.0517578125,0.005859375
2,2048,0,0.2607421875,0.06298828125,0.0068359375
2,2048,4.8828125e-4,0.00537109375,0.060546875,0.00537109375
2,2048,0,0.00244140625,0.05615234375,0.00830078125
2,2048,0,0.2392578125,0.05712890625,0.00732421875
2,2048,0,0.2861328125,0.0556640625,0.0078125
2,2048,0,0.05615234375,0.0576171875,0.00830078125
2,2048,9.765625e-4,0.31298828125,0.06201171875,0.00830078125
2,2048,0.00634765625,0.01708984375,0.0556640625,0.00732421875
2,2048,9.765625e-4,0.3388671875,0.05419921875,0.00439453125
2,2048,4.8828125e-4,0.33984375,0.04833984375,0.0068359375
2,2048,4.8828125e-4,0.28369140625,0.0556640625,0.0068359375
2,2048,0,0.17041015625,0.05712890625,0.00634765625
2,2048,0.00341796875,0.31005859375,0.0556640625,0.00830078125
2,2048,0.0068359375,0.3134765625,0.05126953125,0.01220703125
2,2048,0.005859375,0.146484375,0.0556640625,0.0126953125
2,2048,0.00146484375,0.009765625,0.05615234375,0.00537109375
2,2048,0,0.29150390625,0.06640625,0.01171875
2,2048,0.00146484375,0.3232421875,0.05712890625,0.005859375
2,2048,0.0107421875,0.1689453125,0.05859375,0.00634765625
2,2048,0.001953125,0.0087890625,0.0595703125,0.00537109375
2,2048,9.765625e-4,0.03369140625,0.05029296875,0.00634765625
2,2048,0.00439453125,0.13330078125,0.05615234375,0.0078125
2,2048,4.8828125e-4,0.04638671875,0.056640625,0.00634765625
2,2048,4.8828125e-4,0.34765625,0.05908203125,0.0078125
2,2048,4.8828125e-4,0.2568359375,0.06103515625,0.0107421875
2,2048,4.8828125e-4,0.28857421875,0.060546875,0.0078125
2,2048,9.765625e-4,0.21240234375,0.05859375,0.0087890625
2,2048,0,0.32275390625,0.04541015625,0.005859375
2,2048,0.01171875,0.31396484375,0.056640625,0.00830078125
2,2048,0.009765625,0.3203125,0.060546875,0.005859375
2,2048,0.00830078125,0.185546875,0.0556640625,0.0068359375
2,2048,0.00146484375,0.30224609375,0.0625,0.00390625
2,2048,0.00146484375,0.31103515625,0.05712890625,0.00927734375
2,1024,0.001953125,0.30078125,0.0732421875,0.0126953125
2,1024,0.001953125,0.08203125,0.05078125,0.0126953125
2,1024,0.0166015625,0.2705078125,0.0654296875,0.0087890625
2,1024,0.0166015625,0.197265625,0.064453125,0.0146484375
2,1024,0.00390625,0.232421875,0.056640625,0.0166015625
2,1024,0.0087890625,0.1923828125,0.0419921875,0.0078125
2,1024,0.0166015625,0.3349609375,0.05078125,0.0166015625
2,1024,0.001953125,0.08984375,0.052734375,0.0205078125
2,1024,0.013671875,0.3330078125,0.0576171875,0.0107421875
2,1024,0.0126953125,0.3486328125,0.0703125,0.017578125
2,1024,0.0126953125,0.01953125,0.064453125,0.0185546875
2,1024,0.017578125,0.1044921875,0.0400390625,0.0146484375
2,1024,0,0.3154296875,0.048828125,0.0146484375
2,1024,0.0029296875,0.310546875,0.0654296875,0.013671875
2,1024,0.0185546875,0.3408203125,0.0498046875,0.01171875
2,1024,0.033203125,0.359375,0.0654296875,0.017578125
2,1024,0.01171875,0.2216796875,0.0458984375,0.01953125
2,1024,0.0146484375,0.0126953125,0.0556640625,0.0205078125
2,1024,0.0068359375,0.30859375,0.064453125,0.017578125
2,1024,0.0205078125,0.08984375,0.0537109375,0.0244140625
2,1024,0.0078125,0.056640625,0.0498046875,0.015625
2,1024,0.001953125,0.130859375,0.072265625,0.0166015625
2,1024,0.0146484375,0.333984375,0.0478515625,0.0205078125
2,1024,0.0146484375,0.01953125,0.056640625,0.015625
2,1024,0.001953125,0.0888671875,0.0654296875,0.021484375
2,1024,0.01171875,0.0869140625,0.05859375,0.021484375
2,1024,0.0029296875,0.091796875,0.0400390625,0.0224609375
2,1024,0.0078125,0.0673828125,0.0703125,0.021484375
2,1024,0.0048828125,0.2109375,0.056640625,0.01171875
2,1024,0.017578125,0.3291015625,0.0615234375,0.01171875
2,1024,0.017578125,0.2724609375,0.0654296875,0.0185546875
2,1024,0.01953125,0.134765625,0.0595703125,0.0107421875
2,1024,0.0029296875,0.3212890625,0.0615234375,0.0166015625
2,1024,0.0341796875,0.1806640625,0.064453125,0.0205078125
2,1024,0.3017578125,0.31640625,0.0576171875,0.0107421875
2,1024,0.001953125,0.294921875,0.0556640625,0.0126953125
2,1024,0.0185546875,0.2578125,0.056640625,0.0322265625
2,1024,0.0146484375,0.283203125,0.07421875,0.0146484375
2,1024,0.0029296875,0.318359375,0.0498046875,0.0126953125
2,1024,0.00390625,0.017578125,0.056640625,0.005859375
2,1024,0.017578125,0.3310546875,0.0517578125,0.0146484375
2,1024,0.0185546875,0.2294921875,0.0419921875,0.013671875
2,1024,0.017578125,0.3193359375,0.0546875,0.0126953125
2,1024,0.0029296875,0.064453125,0.0458984375,0.01953125
2,1024,0.0234375,0.3095703125,0.0625,0.01953125
2,1024,0.0419921875,0.017578125,0.0498046875,0.0205078125
2,1024,0.0146484375,0.095703125,0.0546875,0.013671875
2,1024,0.0166015625,0.3515625,0.0458984375,0.0224609375
2,1024,0.015625,0.05859375,0.0556640625,0.0126953125
2,1024,0.0107421875,0.310546875,0.044921875,0.009765625
2,512,0.0078125,0.03515625,0.0546875,0.03515625
2,512,0.25,0.041015625,0.0546875,0.03125
2,512,0.017578125,0.0625,0.072265625,0.05078125
2,512,0.21875,0.361328125,0.060546875,0.029296875
2,512,0.013671875,0.0546875,0.052734375,0.029296875
2,512,0.21484375,0.3359375,0.060546875,0.037109375
2,512,0.255859375,0.234375,0.0703125,0.037109375
2,512,0.021484375,0.345703125,0.07421875,0.03125
2,512,0.009765625,0.125,0.05078125,0.041015625
2,512,0.025390625,0.095703125,0.064453125,0.0546875
2,512,0.01171875,0.099609375,0.046875,0.056640625
2,512,0.02734375,0.099609375,0.05859375,0.0390625
2,512,0.013671875,0.130859375,0.044921875,0.029296875
2,512,0.228515625,0.326171875,0.044921875,0.015625
2,512,0.005859375,0.33203125,0.0703125,0.021484375
2,512,0.021484375,0.29296875,0.0625,0.060546875
2,512,0.06640625,0.318359375,0.04296875,0.03515625
2,512,0.302734375,0.037109375,0.056640625,0.037109375
2,512,0.02734375,0.3203125,0.048828125,0.046875
2,512,0.0234375,0.10546875,0.0546875,0.03125
2,512,0.01953125,0.19140625,0.0625,0.033203125
2,512,0.021484375,0.328125,0.037109375,0.037109375
2,512,0.251953125,0.111328125,0.060546875,0.0390625
2,512,0.037109375,0.171875,0.064453125,0.0234375
2,512,0.0078125,0.125,0.072265625,0.076171875
2,512,0.017578125,0.318359375,0.044921875,0.03515625
2,512,0.044921875,0.080078125,0.05859375,0.021484375
2,512,0.0234375,0.298828125,0.0546875,0.03125
2,512,0.03125,0.30859375,0.05859375,0.025390625
2,512,0.0234375,0.091796875,0.0625,0.037109375
2,512,0.228515625,0.283203125,0.068359375,0.03125
2,512,0.0390625,0.2890625,0.04296875,0.013671875
2,512,0.033203125,0.0546875,0.064453125,0.029296875
2,512,0.236328125,0.0390625,0.068359375,0.03125
2,512,0.02734375,0.15234375,0.060546875,0.03125
2,512,0.03125,0.095703125,0.048828125,0.015625
2,512,0.21875,0.32421875,0.06640625,0.03515625
2,512,0.017578125,0.03515625,0.060546875,0.033203125
2,512,0.015625,0.125,0.048828125,0.033203125
2,512,0.216796875,0.294921875,0.041015625,0.03125
2,512,0.25,0.31640625,0.044921875,0.041015625
2,512,0.005859375,0.275390625,0.0625,0.029296875
2,512,0.03515625,0.3125,0.0625,0.03515625
2,512,0.021484375,0.134765625,0.05078125,0.01953125
2,512,0.0390625,0.076171875,0.078125,0.07421875
2,512,0.005859375,0.2734375,0.064453125,0.064453125
2,512,0.0078125,0.076171875,0.056640625,0.029296875
2,512,0.013671875,0.3125,0.076171875,0.029296875
2,512,0.0234375,0.244140625,0.048828125,0.029296875
2,512,0.216796875,0.080078125,0.068359375,0.033203125
2,256,0.0390625,0.22265625,0.03125,0.109375
2,256,0.26953125,0.2265625,0.04296875,0.10546875
2,256,0.05078125,0.1640625,0.0546875,0.2109375
2,256,0.01953125,0.23046875,0.046875,0.05859375
2,256,0.04296875,0.19921875,0.05859375,0.04296875
2,256,0.0078125,0.30078125,0.046875,0.06640625
2,256,0.015625,0.2734375,0.0859375,0.09765625
2,256,0.02734375,0.34375,0.0546875,0.0625
2,256,0.0703125,0.1953125,0.05859375,0.1640625
2,256,0.01171875,0.31640625,0.0703125,0.0625
2,256,0.32421875,0.1875,0.06640625,0.05859375
2,256,0.05078125,0.29296875,0.0625,0.05859375
2,256,0.01953125,0.171875,0.04296875,0.0703125
2,256,0.03125,0.3203125,0.08984375,0.109375
2,256,0.0546875,0.1484375,0.06640625,0.04296875
2,256,0.06640625,0.28125,0.05078125,0.09375
2,256,0.015625,0.2265625,0.0390625,0.05078125
2,256,0.08203125,0.31640625,0.07421875,0.05859375
2,256,0.015625,0.15625,0.0859375,0.06640625
2,256,0.06640625,0.203125,0.046875,0.02734375
2,256,0.00390625,0.3828125,0.03515625,0.046875
2,256,0.01953125,0.25,0.0390625,0.08203125
2,256,0.06640625,0.328125,0.06640625,0.0859375
2,256,0.1015625,0.33203125,0.05859375,0.125
2,256,0.01953125,0.3359375,0.0546875,0.03125
2,256,0.0234375,0.37109375,0.05859375,0.04296875
2,256,0.08203125,0.296875,0.0546875,0.06640625
2,256,0.04296875,0.3203125,0.03515625,0.10546875
2,256,0.02734375,0.26953125,0.05078125,0.10546875
2,256,0.07421875,0.33203125,0.08203125,0.078125
2,256,0.015625,0.0703125,0.0546875,0.05078125
2,256,0.22265625,0.3046875,0.0546875,0.03515625
2,256,0.05859375,0.27734375,0.0546875,0.0390625
2,256,0.0078125,0.3203125,0.03515625,0.1015625
2,256,0.03125,0.34765625,0.02734375,0.1171875
2,256,0.02734375,0.125,0.0625,0.046875
2,256,0.0234375,0.09765625,0.03515625,0.03125
2,256,0.0390625,0.3984375,0.0546875,0.0546875
2,256,0.24609375,0.3046875,0.04296875,0.03515625
2,256,0.03125,0.33203125,0.06640625,0.12109375
2,256,0.01171875,0.1875,0.07421875,0.07421875
2,256,0.07421875,0.33984375,0.0546875,0.0390625
2,256,0.03515625,0.328125,0.078125,0.0625
2,256,0.05859375,0.30078125,0.05078125,0.046875
2,256,0.01171875,0.28125,0.03125,0.08984375
2,256,0.03125,0.203125,0.05078125,0.08203125
2,256,0.05859375,0.328125,0.078125,0.0390625
2,256,0.06640625,0.36328125,0.03515625,0.06640625
2,256,0.015625,0.359375,0.0234375,0.046875
2,256,0.0546875,0.16015625,0.05078125,0.05859375
2,128,0.0390625,0.140625,0.046875,0.15625
2,128,0.0703125,0.1796875,0.0703125,0.1796875
2,128,0.1875,0.3046875,0.0546875,0.2578125
2,128,0.09375,0.234375,0.046875,0.078125
2,128,0.0625,0.296875,0.046875,0.1640625
2,128,0.078125,0.125,0.09375,0.140625
2,128,0.2109375,0.21875,0.0625,0.1796875
2,128,0.0625,0.3125,0.078125,0.2890625
2,128,0.0390625,0.296875,0.046875,0.1015625
2,128,0.0703125,0.1796875,0.0625,0.0546875
2,128,0.3203125,0.1015625,0.0546875,0.15625
2,128,0.0234375,0.1171875,0.0859375,0.25
2,128,0.1015625,0.125,0.046875,0.1015625
2,128,0.078125,0.1015625,0.046875,0.03125
2,128,0.125,0.140625,0.0625,0.375
2,128,0.0234375,0.109375,0.0625,0.25
2,128,0.0625,0.328125,0.0625,0.2265625
2,128,0.0546875,0.15625,0.0625,0.078125
2,128,0.0546875,0.1640625,0.0390625,0.1953125
2,128,0.0546875,0.1640625,0.03125,0.1640625
2,128,0.0625,0.3671875,0.0546875,0.140625
2,128,0.046875,0.28125,0.0703125,0.2265625
2,128,0.0703125,0.2578125,0.0859375,0.3671875
2,128,0.03125,0.1484375,0.0625,0.265625
2,128,0.0390625,0.171875,0.046875,0.1640625
2,128,0.328125,0.3203125,0.046875,0.1015625
2,128,0.0546875,0.34375,0.0546875,0.1328125
2,128,0.0234375,0.1171875,0.0546875,0.1328125
2,128,0.09375,0.28125,0.0703125,0.125
2,128,0.046875,0.2421875,0.0625,0.15625
2,128,0.046875,0.09375,0.0625,0.2265625
2,128,0.078125,0.140625,0.0546875,0.21875
2,128,0.0234375,0.1171875,0.078125,0.3984375
2,128,0.015625,0.3671875,0.0546875,0.1328125
2,128,0.140625,0.3125,0.0703125,0.171875
2,128,0.0546875,0.203125,0.03125,0.1015625
2,128,0.046875,0.1484375,0.078125,0.140625
2,128,0.0234375,0.1953125,0.0703125,0.1796875
2,128,0.1484375,0.1484375,0.03125,0.2265625
2,128,0.0625,0.0703125,0.0546875,0.140625
2,128,0.0546875,0.296875,0.0546875,0.125
2,128,0.03125,0.1484375,0.0546875,0.234375
2,128,0.1484375,0.140625,0.0390625,0.15625
2,128,0.0546875,0.0546875,0.046875,0.125
2,128,0.1015625,0.09375,0.0234375,0.1640625
2,128,0.3515625,0.125,0.078125,0.0234375
2,128,0.0390625,0.34375,0.078125,0.1484375
2,128,0.0703125,0.3671875,0.078125,0.359375
2,128,0.078125,0.1640625,0.0703125,0.1796875
